Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
1,1,1,2,35%,54%,"65%
(13/20)","71%
(20/28)","73%
(27/37)","46%
(11/24)",4/5,1/4,"29%
(8/28)","35%
(7/20)","46%
(11/24)","24%
(9/37)",3/4,1/5,"70%
(40/57)","60%
(31/52)","40%
(21/52)","30%
(17/57)","56%
(61/109)","44%
(48/109)","90%
(9/10)","70%
(7/10)","30%
(3/10)","10%
(1/10)","60%
(12/20)","40%
(8/20)",kecmanovic-miomir,hanfmann-yannick,13.09.2020 13:10,kitzbuhel-2020,2-0,2,3,2-0 | 6-4 | 6-4,6-4,,6-4,,,,,,,
7,8,8,16,51%,39%,"68%
(38/56)","86%
(37/43)","41%
(22/54)","45%
(30/66)",13/18,4/7,"14%
(6/43)","32%
(18/56)","30%
(20/66)","44%
(24/54)",3/7,5/18,"55%
(60/110)","61%
(67/109)","39%
(42/109)","45%
(50/110)","47%
(102/219)","53%
(117/219)","64%
(9/14)","80%
(12/15)","20%
(3/15)","36%
(5/14)","41%
(12/29)","59%
(17/29)",huesler-marc-andrea,kecmanovic-miomir,12.09.2020 13:10,kitzbuhel-2020,1-2,3,3,1-2 | 2-6 | 7-5 | 3-6,2-6,,7-5,,3-6,,,,,
3,4,4,5,58%,51%,"72%
(42/58)","78%
(39/50)","50%
(21/42)","38%
(18/48)",0/4,6/10,"22%
(11/50)","28%
(16/58)","52%
(25/48)","40%
(17/42)",4/10,4/4,"63%
(63/100)","58%
(57/98)","42%
(41/98)","37%
(37/100)","53%
(104/198)","47%
(94/198)","75%
(12/16)","73%
(11/15)","27%
(4/15)","25%
(4/16)","52%
(16/31)","48%
(15/31)",hanfmann-yannick,djere-laslo,12.09.2020 10:10,kitzbuhel-2020,2-1,3,3,2-1 | 4-6 | 6-3 | 7-6(7-5),4-6,,6-3,,7-6,7-5,,,,
7,8,3,6,52%,51%,"76%
(22/29)","67%
(26/39)","59%
(16/27)","37%
(14/38)",3/4,10/14,"33%
(13/39)","24%
(7/29)","47%
(18/38)","30%
(8/27)",4/14,1/4,"68%
(38/56)","52%
(40/77)","48%
(37/77)","32%
(18/56)","56%
(75/133)","44%
(58/133)","89%
(8/9)","60%
(6/10)","40%
(4/10)","11%
(1/9)","63%
(12/19)","37%
(7/19)",huesler-marc-andrea,lopez-feliciano,11.09.2020 13:00,kitzbuhel-2020,2-0,2,3,2-0 | 6-4 | 6-3,6-4,,6-3,,,,,,,
11,13,6,3,64%,52%,"77%
(58/75)","87%
(46/53)","49%
(21/43)","60%
(29/48)",10/12,3/3,"13%
(7/53)","23%
(17/75)","33%
(16/48)","37%
(16/43)",0/3,2/12,"67%
(79/118)","74%
(75/101)","26%
(26/101)","33%
(39/118)","48%
(105/219)","52%
(114/219)","88%
(15/17)","100%
(17/17)","0%
(0/17)","12%
(2/17)","44%
(15/34)","56%
(19/34)",delbonis-federico,kecmanovic-miomir,11.09.2020 12:35,kitzbuhel-2020,1-2,3,3,1-2 | 4-6 | 7-6(7-5) | 5-7,4-6,,7-6,7-5,5-7,,,,,
1,0,4,2,53%,57%,"71%
(29/41)","59%
(23/39)","47%
(17/36)","41%
(12/29)",4/7,1/6,"41%
(16/39)","29%
(12/41)","52%
(15/29)","42%
(15/36)",5/6,3/7,"60%
(46/77)","51%
(35/68)","49%
(33/68)","40%
(31/77)","54%
(79/145)","46%
(66/145)","70%
(7/10)","55%
(6/11)","45%
(5/11)","30%
(3/10)","57%
(12/21)","43%
(9/21)",djere-laslo,schwartzman-diego,11.09.2020 10:40,kitzbuhel-2020,2-0,2,3,2-0 | 7-6(7-2) | 6-3,7-6,7-2,6-3,,,,,,,
0,10,0,2,57%,67%,"67%
(22/33)","78%
(28/36)","44%
(11/25)","56%
(10/18)",4/8,2/3,"22%
(8/36)","33%
(11/33)","33%
(6/18)","56%
(14/25)",1/3,4/8,"57%
(33/58)","70%
(38/54)","30%
(16/54)","43%
(25/58)","44%
(49/112)","56%
(63/112)","60%
(6/10)","90%
(9/10)","10%
(1/10)","40%
(4/10)","35%
(7/20)","65%
(13/20)",marterer-maximilian,hanfmann-yannick,11.09.2020 08:40,kitzbuhel-2020,0-2,2,3,0-2 | 2-6 | 5-7,2-6,,5-7,,,,,,,
1,5,6,1,44%,57%,"65%
(13/20)","88%
(22/25)","32%
(8/25)","63%
(12/19)",5/9,3/3,"12%
(3/25)","35%
(7/20)","32%
(6/19)","44%
(11/25)",0/3,4/9,"47%
(21/45)","77%
(34/44)","23%
(10/44)","53%
(24/45)","35%
(31/89)","65%
(58/89)","43%
(3/7)","100%
(8/8)","0%
(0/8)","57%
(4/7)","20%
(3/15)","80%
(12/15)",fognini-fabio,huesler-marc-andrea,10.09.2020 15:30,kitzbuhel-2020,0-2,2,3,0-2 | 1-6 | 2-6,1-6,,2-6,,,,,,,
21,9,8,7,56%,52%,"92%
(61/66)","79%
(52/66)","48%
(25/52)","52%
(32/61)",4/5,5/7,"21%
(14/66)","8%
(5/66)","36%
(22/61)","37%
(19/52)",2/7,1/5,"73%
(86/118)","66%
(84/127)","34%
(43/127)","27%
(32/118)","52%
(128/245)","47%
(116/245)","94%
(17/18)","89%
(16/18)","11%
(2/18)","6%
(1/18)","53%
(19/36)","47%
(17/36)",lopez-feliciano,pella-guido,10.09.2020 13:15,kitzbuhel-2020,2-1,3,3,2-1 | 7-5 | 6-7(4-7) | 7-6(7-3),7-5,,6-7,4-7,7-6,7-3,,,,
5,2,4,6,63%,58%,"61%
(36/59)","72%
(36/50)","49%
(17/35)","42%
(15/36)",8/13,1/5,"28%
(14/50)","39%
(23/59)","42%
(15/36)","40%
(14/35)",4/5,5/13,"56%
(53/94)","59%
(51/86)","41%
(35/86)","44%
(41/94)","49%
(88/180)","51%
(92/180)","64%
(9/14)","71%
(10/14)","29%
(4/14)","36%
(5/14)","46%
(13/28)","54%
(15/28)",ofner-sebastian,schwartzman-diego,10.09.2020 13:00,kitzbuhel-2020,1-2,3,3,1-2 | 2-6 | 6-2 | 5-7,2-6,,6-2,,5-7,,,,,
