Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
5,14,1,2,63%,52%,"70%
(38/54)","73%
(41/56)","63%
(20/32)","50%
(26/52)",4/6,2/3,"27%
(15/56)","30%
(16/54)","46%
(24/52)","34%
(11/32)",1/3,2/6,"67%
(58/86)","62%
(67/108)","38%
(41/108)","33%
(28/86)","51%
(99/194)","49%
(95/194)","87%
(13/15)","93%
(13/14)","7%
(1/14)","13%
(2/15)","48%
(14/29)","52%
(15/29)",sinner-jannik,bedene-aljaz,24.02.2021 12:10,montpellier-2021,1-2,3,3,1-2 | 6-3 | 2-6 | 6-7(3-7),6-3,,2-6,,6-7,3-7,,,,
2,1,1,1,64%,74%,"79%
(27/34)","57%
(21/37)","63%
(12/19)","46%
(6/13)",2/2,2/5,"43%
(16/37)","21%
(7/34)","46%
(6/13)","32%
(6/19)",3/5,0/2,"74%
(39/53)","54%
(27/50)","46%
(23/50)","26%
(14/53)","60%
(62/103)","40%
(41/103)","100%
(9/9)","63%
(5/8)","38%
(3/8)","0%
(0/9)","71%
(12/17)","29%
(5/17)",sonego-lorenzo,korda-sebastian,24.02.2021 09:40,montpellier-2021,2-0,2,3,2-0 | 6-3 | 6-2,6-3,,6-2,,,,,,,
2,2,2,4,68%,62%,"59%
(44/74)","70%
(44/63)","51%
(18/35)","50%
(19/38)",9/15,5/10,"30%
(19/63)","41%
(30/74)","39%
(15/38)","43%
(15/35)",5/10,6/15,"57%
(62/109)","62%
(63/101)","38%
(38/101)","43%
(47/109)","48%
(100/210)","52%
(110/210)","63%
(10/16)","69%
(11/16)","31%
(5/16)","38%
(6/16)","47%
(15/32)","53%
(17/32)",zapata-miralles-bernabe,davidovich-fokina-alejandro,24.02.2021 09:40,montpellier-2021,1-2,3,3,1-2 | 6-7(3-7) | 7-5 | 2-6,6-7,3-7,7-5,,2-6,,,,,
12,3,3,4,67%,52%,"78%
(36/46)","63%
(22/35)","57%
(13/23)","53%
(17/32)",1/2,2/5,"37%
(13/35)","22%
(10/46)","34%
(11/32)","30%
(7/23)",3/5,1/2,"71%
(49/69)","58%
(39/67)","42%
(28/67)","29%
(20/69)","57%
(77/136)","43%
(59/136)","90%
(9/10)","67%
(6/9)","33%
(3/9)","10%
(1/10)","63%
(12/19)","37%
(7/19)",gerasimov-egor,murray-andy,23.02.2021 18:10,montpellier-2021,2-0,2,3,2-0 | 7-6(10-8) | 6-1,7-6,10-8,6-1,,,,,,,
4,7,2,8,59%,46%,"60%
(33/55)","73%
(32/44)","54%
(21/39)","41%
(21/51)",3/8,4/8,"27%
(12/44)","40%
(22/55)","43%
(22/51)","41%
(16/39)",4/8,5/8,"57%
(54/94)","56%
(53/95)","44%
(42/95)","43%
(40/94)","51%
(96/189)","49%
(93/189)","64%
(9/14)","71%
(10/14)","29%
(4/14)","36%
(5/14)","46%
(13/28)","54%
(15/28)",novak-dennis,simon-gilles,23.02.2021 13:55,montpellier-2021,2-1,3,3,2-1 | 7-6(7-5) | 1-6 | 6-3,7-6,7-5,1-6,,6-3,,,,,
1,10,3,4,64%,67%,"44%
(11/25)","87%
(26/30)","36%
(5/14)","40%
(6/15)",1/6,3/3,"13%
(4/30)","56%
(14/25)","33%
(5/15)","43%
(6/14)",0/3,5/6,"41%
(16/39)","71%
(32/45)","29%
(13/45)","59%
(23/39)","35%
(29/84)","65%
(55/84)","29%
(2/7)","100%
(7/7)","0%
(0/7)","71%
(5/7)","14%
(2/14)","86%
(12/14)",ymer-mikael,vesely-jiri,23.02.2021 12:40,montpellier-2021,0-2,2,3,0-2 | 1-6 | 1-6,1-6,,1-6,,,,,,,
4,6,7,0,59%,60%,"64%
(25/39)","82%
(36/44)","59%
(16/27)","52%
(15/29)",3/6,5/6,"18%
(8/44)","36%
(14/39)","48%
(14/29)","15%
(4/27)",1/6,3/6,"62%
(41/66)","70%
(51/73)","30%
(22/73)","38%
(25/66)","45%
(63/139)","55%
(76/139)","70%
(7/10)","90%
(9/10)","10%
(1/10)","30%
(3/10)","40%
(8/20)","60%
(12/20)",pouille-lucas,bonzi-benjamin,23.02.2021 12:05,montpellier-2021,0-2,2,3,0-2 | 6-7(6-8) | 2-6,6-7,6-8,2-6,,,,,,,
4,5,1,1,37%,57%,"94%
(17/18)","62%
(26/42)","58%
(18/31)","47%
(15/32)",1/2,5/9,"38%
(16/42)","6%
(1/18)","50%
(16/32)","39%
(12/31)",4/9,1/2,"71%
(35/49)","55%
(41/74)","45%
(33/74)","29%
(14/49)","55%
(68/123)","45%
(55/123)","89%
(8/9)","60%
(6/10)","40%
(4/10)","11%
(1/9)","63%
(12/19)","37%
(7/19)",gojowczyk-peter,struff-jan-lennard,23.02.2021 11:05,montpellier-2021,2-0,2,3,2-0 | 6-3 | 6-4,6-3,,6-4,,,,,,,
10,8,2,1,66%,56%,"74%
(49/66)","81%
(44/54)","62%
(21/34)","43%
(18/42)",4/4,2/5,"19%
(10/54)","26%
(17/66)","55%
(23/42)","32%
(11/34)",3/5,0/4,"70%
(70/100)","65%
(62/96)","35%
(34/96)","30%
(30/100)","53%
(104/196)","47%
(92/196)","100%
(15/15)","79%
(11/14)","21%
(3/14)","0%
(0/15)","62%
(18/29)","38%
(11/29)",griekspoor-tallon,giron-marcos,23.02.2021 09:40,montpellier-2021,2-1,3,3,2-1 | 6-2 | 6-7(5-7) | 6-3,6-2,,6-7,5-7,6-3,,,,,
5,5,2,1,60%,65%,"69%
(25/36)","87%
(26/30)","42%
(10/24)","75%
(12/16)",3/6,2/2,"13%
(4/30)","31%
(11/36)","19%
(3/16)","50%
(12/24)",0/2,3/6,"58%
(35/60)","83%
(38/46)","17%
(8/46)","42%
(25/60)","41%
(43/106)","59%
(63/106)","67%
(6/9)","100%
(9/9)","0%
(0/9)","33%
(3/9)","33%
(6/18)","67%
(12/18)",tsonga-jo-wilfried,korda-sebastian,22.02.2021 18:05,montpellier-2021,0-2,2,3,0-2 | 4-6 | 2-6,4-6,,2-6,,,,,,,
7,2,2,4,73%,58%,"69%
(46/67)","58%
(33/57)","60%
(15/25)","52%
(22/42)",2/5,6/12,"42%
(24/57)","31%
(21/67)","38%
(16/42)","32%
(8/25)",6/12,3/5,"66%
(61/92)","56%
(55/99)","44%
(44/99)","34%
(31/92)","55%
(105/191)","45%
(86/191)","80%
(12/15)","54%
(7/13)","46%
(6/13)","20%
(3/15)","64%
(18/28)","36%
(10/28)",sonego-lorenzo,gaston-hugo,22.02.2021 15:15,montpellier-2021,2-1,3,3,2-1 | 6-3 | 6-7(7-9) | 6-1,6-3,,6-7,7-9,6-1,,,,,
4,18,4,2,63%,79%,"73%
(27/37)","88%
(42/48)","50%
(11/22)","46%
(6/13)",0/2,1/2,"13%
(6/48)","27%
(10/37)","38%
(5/13)","32%
(7/22)",1/2,2/2,"64%
(38/59)","79%
(48/61)","21%
(13/61)","36%
(21/59)","43%
(51/120)","57%
(69/120)","80%
(8/10)","91%
(10/11)","9%
(1/11)","20%
(2/10)","43%
(9/21)","57%
(12/21)",gombos-norbert,humbert-ugo,22.02.2021 13:35,montpellier-2021,0-2,2,3,0-2 | 3-6 | 6-7(3-7),3-6,,6-7,3-7,,,,,,
5,6,3,3,64%,52%,"53%
(26/49)","84%
(26/31)","61%
(17/28)","52%
(15/29)",8/11,0/2,"16%
(5/31)","47%
(23/49)","38%
(11/29)","29%
(8/28)",2/2,3/11,"56%
(43/77)","68%
(41/60)","32%
(19/60)","44%
(34/77)","45%
(62/137)","55%
(75/137)","70%
(7/10)","82%
(9/11)","18%
(2/11)","30%
(3/10)","43%
(9/21)","57%
(12/21)",hoang-antoine,griekspoor-tallon,22.02.2021 11:30,montpellier-2021,0-2,2,3,0-2 | 6-7(2-7) | 3-6,6-7,2-7,3-6,,,,,,,
0,2,1,2,60%,67%,"33%
(9/27)","81%
(21/26)","39%
(7/18)","54%
(7/13)",1/7,1/2,"19%
(5/26)","67%
(18/27)","31%
(4/13)","56%
(10/18)",1/2,6/7,"36%
(16/45)","72%
(28/39)","28%
(11/39)","64%
(29/45)","32%
(27/84)","68%
(57/84)","14%
(1/7)","86%
(6/7)","14%
(1/7)","86%
(6/7)","14%
(2/14)","86%
(12/14)",jacquet-kyrian,zapata-miralles-bernabe,22.02.2021 11:05,montpellier-2021,0-2,2,3,0-2 | 1-6 | 1-6,1-6,,1-6,,,,,,,
5,4,4,1,62%,63%,"61%
(17/28)","96%
(23/24)","35%
(6/17)","71%
(10/14)",4/8,0/0,"4%
(1/24)","39%
(11/28)","21%
(3/14)","41%
(7/17)",0/0,4/8,"51%
(23/45)","87%
(33/38)","13%
(5/38)","49%
(22/45)","34%
(28/83)","66%
(55/83)","43%
(3/7)","100%
(8/8)","0%
(0/8)","57%
(4/7)","20%
(3/15)","80%
(12/15)",lacko-lukas,gojowczyk-peter,22.02.2021 09:45,montpellier-2021,0-2,2,3,0-2 | 2-6 | 1-6,2-6,,1-6,,,,,,,
6,12,2,7,59%,59%,"81%
(39/48)","86%
(38/44)","61%
(20/33)","50%
(15/30)",0/1,2/4,"14%
(6/44)","19%
(9/48)","27%
(8/30)","33%
(11/33)",2/4,1/1,"73%
(59/81)","72%
(53/74)","28%
(21/74)","27%
(22/81)","52%
(80/155)","48%
(75/155)","93%
(14/15)","86%
(12/14)","14%
(2/14)","7%
(1/15)","55%
(16/29)","45%
(13/29)",barrere-gregoire,van-de-zandschulp-botic,22.02.2021 09:40,montpellier-2021,2-1,3,3,2-1 | 4-6 | 6-3 | 6-4,4-6,,6-3,,6-4,,,,,
0,3,3,2,41%,74%,"42%
(8/19)","69%
(22/32)","26%
(7/27)","45%
(5/11)",4/11,3/4,"31%
(10/32)","58%
(11/19)","36%
(4/11)","63%
(17/27)",1/4,7/11,"33%
(15/46)","63%
(27/43)","37%
(16/43)","67%
(31/46)","35%
(31/89)","65%
(58/89)","0%
(0/7)","83%
(5/6)","17%
(1/6)","100%
(7/7)","8%
(1/13)","92%
(12/13)",stakhovsky-sergiy,zapata-miralles-bernabe,21.02.2021 14:55,montpellier-2021,0-2,2,3,0-2 | 1-6 | 0-6,1-6,,0-6,,,,,,,
2,8,5,4,62%,57%,"69%
(48/70)","77%
(53/69)","51%
(22/43)","47%
(25/53)",2/6,6/9,"23%
(16/69)","31%
(22/70)","45%
(24/53)","35%
(15/43)",3/9,4/6,"63%
(71/113)","64%
(78/122)","36%
(44/122)","37%
(42/113)","49%
(115/235)","51%
(120/235)","75%
(12/16)","82%
(14/17)","18%
(3/17)","25%
(4/16)","45%
(15/33)","55%
(18/33)",dzumhur-damir,jacquet-kyrian,21.02.2021 14:20,montpellier-2021,1-2,3,3,1-2 | 7-6(7-4) | 6-7(6-8) | 3-6,7-6,7-4,6-7,6-8,3-6,,,,,
2,1,0,2,69%,51%,"88%
(22/25)","50%
(15/30)","55%
(6/11)","38%
(11/29)",0/1,4/9,"50%
(15/30)","12%
(3/25)","55%
(16/29)","45%
(5/11)",5/9,1/1,"78%
(28/36)","44%
(26/59)","56%
(33/59)","22%
(8/36)","64%
(61/95)","36%
(34/95)","88%
(7/8)","38%
(3/8)","63%
(5/8)","13%
(1/8)","75%
(12/16)","25%
(4/16)",hoang-antoine,van-assche-luca,21.02.2021 13:05,montpellier-2021,2-0,2,3,2-0 | 6-4 | 6-0,6-4,,6-0,,,,,,,
8,3,5,3,65%,68%,"80%
(40/50)","66%
(40/61)","48%
(13/27)","38%
(11/29)",2/4,5/10,"34%
(21/61)","20%
(10/50)","52%
(15/29)","33%
(9/27)",5/10,2/4,"69%
(53/77)","57%
(51/90)","43%
(39/90)","31%
(24/77)","55%
(92/167)","46%
(76/167)","85%
(11/13)","62%
(8/13)","38%
(5/13)","15%
(2/13)","62%
(16/26)","38%
(10/26)",griekspoor-tallon,alcaraz-garfia-carlos,21.02.2021 12:55,montpellier-2021,2-1,3,3,2-1 | 4-6 | 6-3 | 6-1,4-6,,6-3,,6-1,,,,,
2,6,4,3,55%,60%,"67%
(33/49)","69%
(33/48)","53%
(21/40)","44%
(14/32)",7/10,4/8,"31%
(15/48)","33%
(16/49)","47%
(15/32)","38%
(15/40)",4/8,3/10,"61%
(54/89)","59%
(47/80)","41%
(33/80)","39%
(35/89)","51%
(87/169)","49%
(82/169)","77%
(10/13)","69%
(9/13)","31%
(4/13)","23%
(3/13)","54%
(14/26)","46%
(12/26)",barrere-gregoire,halys-quentin,21.02.2021 11:10,montpellier-2021,2-1,3,3,2-1 | 2-6 | 6-2 | 6-4,2-6,,6-2,,6-4,,,,,
9,13,1,5,64%,51%,"62%
(39/63)","74%
(39/53)","53%
(19/36)","45%
(23/51)",7/11,7/10,"26%
(14/53)","38%
(24/63)","45%
(23/51)","44%
(16/36)",3/10,4/11,"59%
(58/99)","60%
(62/104)","40%
(42/104)","41%
(41/99)","49%
(99/203)","51%
(103/203)","73%
(11/15)","80%
(12/15)","20%
(3/15)","27%
(4/15)","47%
(14/30)","53%
(16/30)",majchrzak-kamil,lacko-lukas,21.02.2021 10:30,montpellier-2021,1-2,3,3,1-2 | 6-4 | 4-6 | 4-6,6-4,,4-6,,4-6,,,,,
0,1,0,0,33%,38%,"0%
(0/1)","100%
(3/3)","0%
(0/2)","40%
(2/5)",1/1,0/0,"0%
(0/3)","100%
(1/1)","60%
(3/5)","100%
(2/2)",0/0,0/1,"0%
(0/3)","63%
(5/8)","38%
(3/8)","100%
(3/3)","27%
(3/11)","73%
(8/11)","0%
(0/0)","100%
(1/1)","0%
(0/1)","0%
(0/0)","0%
(0/1)","100%
(1/1)",janvier-maxime,gojowczyk-peter,21.02.2021 09:40,montpellier-2021,0-0,1,3,0-0 | 0-1,0-1,,,,,,,,,
9,5,3,2,70%,68%,"85%
(34/40)","70%
(28/40)","59%
(10/17)","37%
(7/19)",0/0,3/6,"30%
(12/40)","15%
(6/40)","53%
(10/19)","24%
(4/17)",3/6,0/0,"77%
(44/57)","59%
(35/59)","41%
(24/59)","23%
(13/57)","59%
(68/116)","41%
(48/116)","100%
(10/10)","70%
(7/10)","30%
(3/10)","0%
(0/10)","65%
(13/20)","35%
(7/20)",van-de-zandschulp-botic,rinderknech-arthur,21.02.2021 09:40,montpellier-2021,2-0,2,3,2-0 | 6-2 | 7-5,6-2,,7-5,,,,,,,
