Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
4,14,5,3,65%,63%,"75%
(45/60)","79%
(49/62)","56%
(18/32)","53%
(19/36)",3/5,3/5,"21%
(13/62)","25%
(15/60)","39%
(14/36)","28%
(9/32)",2/5,2/5,"68%
(63/92)","69%
(68/98)","31%
(30/98)","32%
(29/92)","49%
(93/190)","51%
(97/190)","87%
(13/15)","88%
(14/16)","13%
(2/16)","13%
(2/15)","48%
(15/31)","52%
(16/31)",sinner-jannik,pospisil-vasek,14.11.2020 13:05,sofia-2020,2-1,3,3,2-1 | 6-4 | 3-6 | 7-6(7-3),6-4,,3-6,,7-6,7-3,,,,
19,1,3,3,55%,62%,"85%
(35/41)","59%
(33/56)","67%
(22/33)","53%
(18/34)",1/1,2/7,"41%
(23/56)","15%
(6/41)","38%
(13/34)","24%
(8/33)",5/7,0/1,"77%
(57/74)","57%
(51/90)","43%
(39/90)","23%
(17/74)","59%
(96/164)","41%
(68/164)","100%
(13/13)","62%
(8/13)","38%
(5/13)","0%
(0/13)","69%
(18/26)","31%
(8/26)",pospisil-vasek,gasquet-richard,13.11.2020 16:10,sofia-2020,2-1,3,3,2-1 | 6-7(6-8) | 6-2 | 6-0,6-7,6-8,6-2,,6-0,,,,,
1,9,0,3,73%,51%,"71%
(27/38)","81%
(29/36)","57%
(8/14)","54%
(19/35)",0/2,3/3,"19%
(7/36)","29%
(11/38)","37%
(13/35)","43%
(6/14)",0/3,2/2,"67%
(35/52)","68%
(48/71)","32%
(23/71)","33%
(17/52)","47%
(58/123)","53%
(65/123)","80%
(8/10)","100%
(11/11)","0%
(0/11)","20%
(2/10)","38%
(8/21)","62%
(13/21)",mannarino-adrian,sinner-jannik,13.11.2020 13:05,sofia-2020,0-2,2,3,0-2 | 3-6 | 5-7,3-6,,5-7,,,,,,,
11,8,3,2,69%,49%,"81%
(39/48)","65%
(26/40)","64%
(14/22)","62%
(26/42)",1/2,4/6,"35%
(14/40)","19%
(9/48)","33%
(14/42)","23%
(5/22)",2/6,1/2,"76%
(53/70)","63%
(52/82)","37%
(30/82)","24%
(17/70)","55%
(83/152)","45%
(69/152)","92%
(11/12)","83%
(10/12)","17%
(2/12)","8%
(1/12)","54%
(13/24)","46%
(11/24)",gasquet-richard,caruso-salvatore,12.11.2020 18:40,sofia-2020,2-0,2,3,2-0 | 7-6(7-4) | 7-5,7-6,7-4,7-5,,,,,,,
0,5,2,0,57%,58%,"61%
(20/33)","86%
(24/28)","36%
(9/25)","55%
(11/20)",2/6,2/3,"14%
(4/28)","39%
(13/33)","45%
(9/20)","56%
(14/25)",1/3,4/6,"50%
(29/58)","73%
(35/48)","27%
(13/48)","50%
(29/58)","40%
(42/106)","60%
(64/106)","50%
(4/8)","89%
(8/9)","11%
(1/9)","50%
(4/8)","29%
(5/17)","71%
(12/17)",millman-john,pospisil-vasek,12.11.2020 17:10,sofia-2020,0-2,2,3,0-2 | 3-6 | 2-6,3-6,,2-6,,,,,,,
2,4,4,4,62%,61%,"67%
(44/66)","80%
(43/54)","43%
(17/40)","49%
(17/35)",4/9,6/7,"20%
(11/54)","33%
(22/66)","40%
(14/35)","48%
(19/40)",1/7,5/9,"58%
(61/106)","67%
(60/89)","33%
(29/89)","42%
(45/106)","46%
(90/195)","54%
(105/195)","67%
(10/15)","93%
(13/14)","7%
(1/14)","33%
(5/15)","38%
(11/29)","62%
(18/29)",de-minaur-alex,sinner-jannik,12.11.2020 12:25,sofia-2020,1-2,3,3,1-2 | 7-6(7-3) | 4-6 | 1-6,7-6,7-3,4-6,,1-6,,,,,
0,7,2,1,51%,65%,"66%
(27/41)","72%
(33/46)","54%
(21/39)","52%
(13/25)",7/10,2/4,"28%
(13/46)","34%
(14/41)","44%
(11/25)","41%
(16/39)",2/4,3/10,"60%
(48/80)","65%
(46/71)","35%
(25/71)","40%
(32/80)","48%
(73/151)","52%
(78/151)","75%
(9/12)","83%
(10/12)","17%
(2/12)","25%
(3/12)","46%
(11/24)","54%
(13/24)",albot-radu,mannarino-adrian,12.11.2020 10:10,sofia-2020,1-2,3,3,1-2 | 2-6 | 6-1 | 3-6,2-6,,6-1,,3-6,,,,,
7,8,0,3,63%,62%,"68%
(27/40)","96%
(27/28)","43%
(10/23)","59%
(10/17)",6/9,2/2,"4%
(1/28)","33%
(13/40)","24%
(4/17)","57%
(13/23)",0/2,3/9,"59%
(37/63)","82%
(37/45)","18%
(8/45)","41%
(26/63)","42%
(45/108)","58%
(63/108)","67%
(6/9)","100%
(9/9)","0%
(0/9)","33%
(3/9)","33%
(6/18)","67%
(12/18)",forejtek-jonas,gasquet-richard,11.11.2020 19:30,sofia-2020,0-2,2,3,0-2 | 4-6 | 2-6,4-6,,2-6,,,,,,,
2,7,0,5,44%,59%,"77%
(24/31)","72%
(23/32)","62%
(24/39)","59%
(13/22)",6/6,1/3,"25%
(8/32)","23%
(7/31)","18%
(4/22)","38%
(15/39)",2/3,0/6,"69%
(48/70)","67%
(36/54)","33%
(18/54)","31%
(22/70)","53%
(66/124)","47%
(58/124)","100%
(10/10)","80%
(8/10)","20%
(2/10)","0%
(0/10)","60%
(12/20)","40%
(8/20)",caruso-salvatore,auger-aliassime-felix,11.11.2020 17:25,sofia-2020,2-0,2,3,2-0 | 6-4 | 6-4,6-4,,6-4,,,,,,,
6,9,1,2,62%,58%,"86%
(32/37)","72%
(26/36)","57%
(13/23)","46%
(12/26)",2/2,3/5,"28%
(10/36)","14%
(5/37)","46%
(12/26)","39%
(9/23)",2/5,0/2,"75%
(45/60)","61%
(38/62)","39%
(24/62)","25%
(15/60)","57%
(69/122)","43%
(53/122)","100%
(10/10)","78%
(7/9)","22%
(2/9)","0%
(0/10)","63%
(12/19)","37%
(7/19)",sinner-jannik,huesler-marc-andrea,11.11.2020 15:50,sofia-2020,2-0,2,3,2-0 | 6-3 | 6-4,6-3,,6-4,,,,,,,
